0.0,0.715645,0.0,0.18519,1.15138,3.36603,1.54272,0.0
3.45979,1.9291,0.668077,0.0,0.0,0.0,2.51134,2.45868
3.79111,3.12537,0.0,0.0,0.0,0.428191,0.147834,1.03868
0.800495,0.0,0.864763,0.110494,1.87537,0.232523,0.0,0.0
1.15871,0.551085,3.19565,1.11688,0.0,0.931923,1.46157,0.994551
3.88644,0.417302,0.0,0.0,0.0,1.26084,1.68194,0.0
0.0,0.0,0.185149,2.9018,0.578781,0.945736,0.0,1.06902
3.34873,0.0,0.0,2.81489,0.0,1.50917,0.185029,0.0692304
0.668538,1.9411,2.02861,4.03339,2.43834,1.96969,2.86087,1.10558
1.16668,0.0,0.0,0.117209,0.254555,0.0,0.0,0.0
0.0,3.11611,4.32476,5.35802,4.67826,0.552789,3.34342,3.32403
2.19346,11.4264,3.37216,0.0,0.0,0.774062,2.41465,1.86188
3.75596,2.02343,0.0,0.0,0.0,0.442514,0.0,0.0
3.06636,0.0,2.85203,0.0,3.65919,2.0186,1.16865,0.0
9.8048,2.17985,3.33619,2.41911,0.0,2.4752,2.71005,0.931356
0.863995,0.538802,2.12682,4.75885,0.0,0.0,3.25088,0.855278
0.0,0.0,6.13924,2.30963,0.111024,4.26013,0.140726,0.0
8.39824,0.0,0.0,3.20199,0.0,3.89357,5.50322,0.0
0.229054,8.34264,4.6915,4.17272,1.27871,7.8162,0.253554,5.24216
6.74978,4.78799,6.31381,0.0,2.2767,0.0,0.0,0.0
0.0,2.28342,6.22994,4.39664,1.77089,0.0,0.106798,2.75217
0.588185,9.05352,2.21924,0.0,0.0,0.885568,3.54531,0.0
3.59006,1.38921,0.0,0.0,0.0,3.53863,0.0,0.0
0.654628,0.0,4.12177,0.0,0.18108,0.0472352,0.0,0.0
4.62376,2.29137,0.755216,4.27891,0.0,4.31029,4.64635,0.258377
0.0,0.0,1.65922,2.12417,0.0,0.841101,3.42532,1.66741
0.0,0.0,3.08366,1.59102,0.0,0.0,0.0,0.0
1.5506,0.0,0.00576994,3.05988,0.0,2.26554,6.71024,0.0
2.54954,4.89671,0.0,2.86613,0.560949,1.13728,0.0,1.66701
6.5356,1.90739,2.59029,0.0,2.145,0.0,0.0,0.0
0.0,1.59473,2.14825,1.54073,1.58631,0.70084,0.796878,1.1404
